symbole ponctuel,,,,n.m.,Symbole destiné à représenter un phénomène localisé en un point et à indiquer la position de ce point.,,,,,,,,,,,,,,,,,,,,,,,
symbole proportionnel,,,,n.m.,Symbole quantitatif dont la dimension augmente de façon continue avec la valeur du phénomène représenté.,,,,,,,,,,,,,,,,,,,,,,,
symbole quantitatif,,,,n.m.,Symbole dont la dimension ou la structure est fonction de la valeur du phénomène représenté.,,,,,,,,,,,,,,,,,,,,,,,
symbole zonal,,,,n.m.,Symbole destiné à représenter un phénomène localisé en une zone et à indiquer la position de cette zone.,,,symbole surfacique,,,,,,,,,,,,,,,,,,,,
synthèse additive,,,,n.f.,"Procédé de reconstitution d'une lumière colorée par combinaison de plusieurs couleurs élémentaires de référence en proportions convenables, en superposant des lumières colorées correspondantes.",,,,,,,,,,,,,,,,,,,,,,,
synthèse soustractive,,,,n.f.,"Procédé de reconstitution d'une lumière colorée par combinaison de plusieurs couleurs élémentaires de référence en proportions convenables, en éliminant ces couleurs d'une lumière blanche par transmission ou diffusion sélective.",,,,,,,,,,,,,,,,,,,,,,,
système cartographique,,,,n.m.,Ensemble de spécifications normalisant l'établissement d'un groupe cohérent de cartes d'un pays ou d'une région. ,,,,,,,,,,,,,,,,,,,,,,,
système d'altitudes,,,,n.m.,"Ensemble de paramètres et de procédures d'observation et de traitement, permettant de déterminer une altitude pour tout point de la zone couverte par le système, de façon univoque dans les limites d'une certaine précision.",,,,,,,,,,,,,,,,,,,,,,,
système de coordonnées,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
système de découpage,,,,n.m.,Ensemble de spécifications définissant un découpage ou plusieurs découpages hiérarchisés de telle sorte que les unités de chacun d'eux constituent des découpages des unités du précédent.,,,,,,,,,,,,,,,,,,,,,,,
système de numérotation,,,,n.m.,Règle logique déterminant les numéros des feuilles ou des coupures d'un découpage.,,,,,,,,,,,,,,,,,,,,,,,
système de référence (géodésique),,,,n.m.,"Système défini par la donnée d'un ellipsoïde de référence et de sa mise en place par rapport au corps terrestre, son axe étant notamment rendu parallèle à la ligne des pôles de façon aussi précise que possible, de telle sorte que cet ellipsoïde soit très voisin du géoïde sur toute la zone que l'on se propose d'étudier, zone étendue à la Terre entière dans le cas des systèmes globaux.",,,,,,,,,,,,,,,,,,,,,,,
système d'informations géographiques,,,,n.m.,"Base de données géographiques et apparentées, en général relative à un région déterminée plus ou moins étendue.",,,,,,,,,,,,,,,,,,,,,,,
tableau d'assemblage,,,,n.m.,Schéma représentant les limites des coupures de l'ensemble ou d'une partie d'un ou de plusieurs découpages.,,,,,,,,,,,,,,,,,,,,,,,
tableau de romanisation,,,,n.m.,"Tableau faisant correspondre les caractères d'un système d'écriture n'utilisant pas l'alphabet latin à ceux d'un ou plusieurs systèmes utilisant l'alphabet latin, avec ou sans signes diacritiques.",,,,,,,,,,,,,,,,,,,,,,,
tableau des écritures,,,,n.m.,"Tableau indiquant les types de caractères à employer pour dénommer, préciser ou chiffrer les phénomènes représentés sur une carte ou un groupe de cartes.",,,,,,,,,,,,,,,,,,,,,,,
talon,,,,n.m.,"Prolongement d'une échelle graphique en deçà de son origine, gradué en sens inverse selon une subdivision de l'unité choisie.",,,,,,,,,,,,,,,,,,,,,,,
teinte,,,,n.f.,Synonyme de couleur (aux sens 2 et 3 ; 2- (d'une surface colorée) Sensation psycho-physiologique résultant de la vision d'une surface colorée ; 3- (d'une lumière colorée) Sensation psycho-physiologique résultant de la vision d'une surface parfaitement blanche éclairée par une lumière colorée). NB : le terme teinte est fréquemment utilisé pour désigner la couleur d'une plage imprimée. ,,,,,,,,Caractère d'une couleur associé à la couleur qui produit sur l'œil une sensation lumineuse de niveau élevé.,,,,,,,,Dans le langage courant : caractère d'une couleur combinant sa tonalité et sa saturation.,,,,,,,
teinte bathymétrique,,,,n.f.,Teinte employée pour représenter une zone d'altitude comprise entre deux courbes de niveau.,,,teinte hypsométrique,,,,,,,,,,,,,,,,,,,,
teinte continue,,,,n.f.,Teinte uniforme appliquée sans solution de continuité.,,,teinte plate,,,,,,,,,,,,,,,,,,,,
teinte hypsométrique,,,,n.f.,Teinte employée pour représenter une zone d'altitude comprise entre deux courbes de niveau. ,,,teinte bathymétrique,,sémiologie graphique ; représentation du relief,,,,,,,,,,,,,,,,,,
teinte plate,,,,n.f.,Teinte uniforme appliquée sans solution de continuité.,,,teinte continue,,,,,,,,,,,,,,,,,,,,
témoin de couleur,,,,n.m.,"Plage colorée de faible surface, imprimée en aplat au cours du tirage, permettant l'appréciation du résultat, visuellement ou par mesure colorimétrique.",,,,,,,,,,,,,,,,,,,,,,,
tenue à jour (d'une carte),,,,n.f.,Maintien de la fidélité d'un document cartographique ou d'une carte numérique. ,,,,,,,,"Pour une carte marine : maintien de ce document, par les soins de son détenteur, en conformité avec une version officielle dont la fidélité est maintenue au jour le jour par l'éditeur.",,,,,,,,,,,,,,,
terme descriptif,,,,n.m.,Terme spécifique utilisé dans son sens propre pour préciser l'aspect général ou une particularité physique de l'élément désigné.,,Toponymie,,,,,,,,,,,,,,,,,,,,,
terme générique,,,,n.m.,Le ou l'un des noms communs d'une expression toponymique explicitant la nature de l'élément désigné.,,Toponymie,,,,,,,,,,,,,,,,,,,,,
terme spécifique,,,,n.m.,"Le ou l'un des noms, adjectifs, etc., complétant le ou les termes génériques d'une expression toponymique.",,Toponymie,,,,,,,,,,,,,,,,,,,,,
terrain nominal,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
texture,,,,n.f.,"Nature, dimension et répartition des constituants de l'ensemble d'un graphisme.",,,,,,,,,,,,,,,,,,,,,,,
texture grenue,,,,n.f.,texture composée d'éléments fins de formes irrégulières et de surfaces différentes.,,,,,,,,,,,,,,,,,,,,,,,
texture régulière,,,,n.f.,Texture composée d'éléments simples de formes géométriques et de surfaces identiques.,,,,,,,,,,,,,,,,,,,,,,,
thème,,,,n.m.,Matière générale à laquelle se rapporte le sujet d'une carte thématique,,,,,,,,,,,,,,,,,,,,,,,
théorie des graphes,,,,n.f.,,,,,,graphe ; arc ; topologie,,,,,,,,,,,,,,,,,,
tire-ligne,O,,,n.m.,"Instrument comportant des lames d'écartement réglable, permettant le dessin à l'encre de traites d'épaisseur déterminée.",,,,,,,,,,,,,,,,,,,,,,,
tire-ligne double,O,,,n.m.,Instrument formé de deux tire-lignes solidaires permettant de dessiner simultanément deux traits d'écartement constant.,,,,,,,,,,,,,,,,,,,,,,,
tire-ligne triple,O,,,n.m.,Instrument formé de trois tire-lignes solidaires permettant de dessiner simultanément trois traits d'écartement constant.,,,,,,,,,,,,,,,,,,,,,,,
tireté,,,,n.m.,Suite de traits courts dont les axes sont disposés suivant une ligne.,,,,,,,,,,,,,,,,,,,,,,,
titre,,,,n.m.,"Synonyme de titre propre. Ensemble des indications portées sur une carte et permettant d'identifier celle-ci, comprenant éventuellement le sujet, le type et la désignation de la coupure.",,,,,,,,"Dans le cas de cartes marines et de certaines cartes anciennes : ensemble comprenant le titre (propre) et des indications diverses (échelle, sources, commentaires, etc.).",,,,,,,,,,,,,,,
ton,,,,n.m.,Caractère d'une couleur associé à la couleur qui produit sur l'œil une sensation lumineuse de niveau élevé.,,,tonalité,,,,,,,,,,,,,,,,,,,,
tonalité,,,,n.f.,Caractère d'une couleur associé à la couleur qui produit sur l'œil une sensation lumineuse de niveau élevé.,,,ton,,,,,,,,,,,,,,,,,,,,
topographie,,,,n.f.,Ensemble des éléments topographiques ,,,,,,,,Représentation cartographique des éléments topographiques d'une région donnée ,,,,,,,,"Technique ayant pour objet l'exécution, l'exploitation et le contrôle des observations concernant l'identification, la position planimétrique et altimétrique, la forme et les dimensions des éléments concrets, fixes et durables existant à la surface du sol à un moment donné. ",,,,,,,
topologie,,,,n.f.,,,,,,relation topologique,,,,,,,,,,,,,,,,,,
topométrie,,,,n.f.,"Partie d'un lever topographique comportant toutes les mesures d'angles, de distances, de dimensions effectuées sur le terrain et les calculs correspondants.",,,,,,,,"Ensemble des techniques mises en oeuvre au cours de ces opérations de mesures d'angles, de distances, de dimensions effectuées sur le terrain et des calculs correspondants.",,,,,,,,,,,,,,,
toponyme,,,,n.m.,"Mot ou groupe de mots désignant un élément géographique déterminé, naturel ou rapporté, d'étendue quelconque. ",,Toponymie,nom propre de lieu,,exonyme ; odonyme ; oronyme ; hydronyme ; hagiotoponyme ; microtoponyme ; phytonyme ; expression toponymique,,,,,,,,,,,,,,,,,,
toponymie,,,,n.f.,Science ayant pour objet l'étude des toponymes.,,Toponymie,,,,,,Ensemble de toponymes,,Toponymie,,,,,,,,,,,,,
tracé sur couche,O,,,n.m.,Procédé consistant à réaliser une image en enlevant à l'outil certaines parties d'une couche à tracer pour mettre le support à nu. ,,,,,,,,Le support de rédaction ainsi constitué.,,,,,,,,,,,,,,,
trace-lettres,O,,,n.m.,Signographe destiné au tracé des signes de l'écriture.,,,normographe,,,,,,,,,,,,,,,,,,,,
traceur,,,,n.m.,"Instrument équipé d'un réservoir d'encre et comportant une plume cylindrique calibrée, permettant le dessin d'un trait d'épaisseur déterminée. ",,,,,,,,Tout outil permettant le dessin de trait. ,,,,,,,,Appareil servant à effectuer la conversion numérique-graphique.,,,,,,,
traçoir,O,,,n.m.,Outil utilisé pour effectuer le tracé sur couche. Nota : ne pas confondre cet outil avec traceur.,,,,,,,,,,,,,,,,,,,,,,,
traçoir à orientation tangentielle,O,,,n.m.,Traçoir associé à un porte-outil rotatif capable de maintenir le tranchant du (des) couteau(x) perpendiculaire à la ligne tracée.,,,,,,,,,,,,,,,,,,,,,,,
traçoir à pivot,O,,,n.m.,"Traçoir comportant une pointe ou un couteau à tracer excentré, mobile autour d'un axe.",,,,,,,,,,,,,,,,,,,,,,,
traçoir à pointe fixe,O,,,n.m.,Traçoir comportant une pointe à tracer bloquée sur une monture.,,,,,,,,,,,,,,,,,,,,,,,
traçoir de cercle,O,,,n.m.,Compas muni d'une pointe à tracer.,,,,,,,,,,,,,,,,,,,,,,,
traçoir tournant,O,,,n.m.,Traçoir à pointe excentrée permettant le tracé automatique de cercles de petit rayon par rotation de l'outil.,,,,,,,,,,,,,,,,,,,,,,,
trait de côte,,,,n.m.,"Ligne délimitant la partie émergée de la surface terrestre. Nota : sur les cartes marines, le trait de côte coïncide avec la laisse de pleine mer.",,,,,,,,,,,,,,,,,,,,,,,
trait de coupe,,,,n.m.,Ligne droite le long de laquelle un support d'impression doit être coupé.,,,,,,,,,,,,,,,,,,,,,,,
tramé,,,,n.m.,Fractionnement d'une image en un ensemble de fins éléments graphiques disjoints. ,,,,,,,,Résultat de ce fractionnement obtenu par procédé photomécanique pour permettre l'impression d'aplats de valeur différentes ou de demi-teintes.,,,,,,,,,,,,,,,
trame (au sens général),,,,n.f.,"Image constituée le plus souvent par un réseau périodique de structure généralement peu perceptible à l'œil, destinée à réaliser des tramés.",,,,,,,,,,,,,,,,,,,,,,,
trame à grains,O,,,n.f.,Trame optique constituée par un semis de grains opaques ou gravés sur glace.,,,trame mezzographe,,,,,,,,,,,,,,,,,,,,
trame de contact,O,,,n.f.,"Trame de simili sur film, constituée par une structure régulière de petits éléments dont l'opacité diminue à partir de leur centre, et qui, interposée entre un modèle en demi-teintes et une couche sensible, permet d'obtenir un cliché tramé par contact.",,,,,,,,,,,,,,,,,,,,,,,
trame de simili,O,,,n.f.,Trame destinée à la réalisation des clichés tramés pour la typographie ou l'offset.,,,,,,,,,,,,,,,,,,,,,,,
trame grise,O,,,n.f.,"Trame de contact dont les éléments sont constitués de pigments de teinte neutre, qui peut être utilisée pour combiner en une seule opération la sélection des couleurs et le tramé.",,,,,,,,,,,,,,,,,,,,,,,
trame lignée,O,,,n.f.,Trame constituée d'un réseau de lignes parallèles opaques de même épaisseur et équidistantes.,,,,,,,,,,,,,,,,,,,,,,,
trame magenta,O,,,n.f.,"Trame de contact dont les éléments sont constitués de pigments de couleur magenta, ce qui permet de faire varier le contraste du cliché tramé en modifiant la couleur de l'insolation.",,,,,,,,,,,,,,,,,,,,,,,
trame mezzographe,O,,,n.f.,Trame optique constituée par un semis de grains opaques ou gravés sur glace.,,,trame à grains,,,,,,,,,,,,,,,,,,,,
trame optique,O,,,n.f.,"Trame de simili constituée par un fin quadrillage noir gravé sur glace, placée dans une chambre photographique à faible distance de la couche photosensible et permettant d'obtenir un cliché tramé par projection.",,,,,,,,,,,,,,,,,,,,,,,
trame quadrillée,O,,,n.f.,Trame constituée de deux réseaux orthogonaux de lignes parallèles opaques de même épaisseur et équidistantes.,,,,,,,,,,,,,,,,,,,,,,,
transfert,O,,,n.m.,Déplacement d'une substance d'un support sur un autre. ,,,,,,,,"Procédé consistant à transférer sur un support de rédaction une image imprimée sur une feuille, généralement plastique, par une forte pression exercée au dos de cette feuille à l'aide d'un brunissoir.",,,,,,,,,,,,,,,
translittération,,,,n.f.,"Opération consistant à faire correspondre les caractères d'un système d'écriture à ceux d'un autre système, biunivoquement ou non. ",,,,,,,,"Résultat de cette opération sur une lettre, un mot ou un texte.",,,,,,,,,,,,,,,
trichromie,,,,n.f.,Procédé de reproduction utilisant trois couleurs. ,,,,,,,,Document obtenu par ce procédé.,,,,,,,,,,,,,,,
TSL,,O,,n.m.,(Teinte Saturation Luminosité),,,,,,,,,,,,,,,,,,,,,,,
tuilage,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
tuile,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
type de carte,,,,n.m.,Désignation d'un ensemble de spécifications cartographique ou de ses variantes.,,,,,,,,,,,,,,,,,,,,,,,
typographie,,,,n.f.,Ensemble des procédés d'impression utilisant une forme en relief. ,,,,,,,,Procédé d'impression directe utilisant une forme en relief rigide et des encres de caractéristiques  appropriées.,,,,,,,,,,,,,,,
typon,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
unité cartographique,,,,n.f.,"Zone de représentation graphique homogène, simple ou complexe, sur une carte thématique.",,,,,,,,,,,,,,,,,,,,,,,
unité géographique,,,,n.f.,,,,entité géographique,,,,,,,,,,,,,,,,,,,,
univers,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
UPS,,O,,n.f.,"(Stéréographique polaire universelle) Système de projection conforme normalisé représentant les calottes polaires jusqu'à la latitude 70° Nord et Sud, au moyen de deux projections stéréographiques polaires.",,,projection UPS,,,,,,,,,,,,,,,,,,,,
valeur (d'un élément graphique),,,,n.f.,Appréciation de l'intensité de la sensation visuelle résultant du graphisme.,,,,,,,,,,,,,,,,,,,,,,,
valeur (d'une teinte),,,,n.f.,"Caractère traduisant l'intensité de la sensation visuelle produite par une teinte par référence à une ou plusieurs teintes voisines, indépendamment de sa tonalité et de sa saturation.",,,,,,,,,,,,,,,,,,,,,,,
validité des données,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
variable de Mercator,,,,n.f.,"Paramètre angulaire d'un point égal à l'ordonnée de ce point dans une projection de Mercator dont l'échelle à l'équateur est de 1 par unité d'angle en longitude, les axes cartésiens étant l'équateur et un méridien.",,,latitude croissante,,,,,,,,,,,,,,,,,,,,
variable(s) visuelle(s),,,,n.f.,,,,,,facteur(s) sémiologique(s),,,,,,,,,,,,,,,,,,
variation annuelle (de la déclinaison),,,,n.f.,"Valeur pour une période d'un an, de la variation séculaire de la déclinaison magnétique.",,,,,,,,,,,,,,,,,,,,,,,
vecteur,,,,n.m.,,,,arc selon OQLF,,arc ; mode vectoriel ; données vectorielles ; représentation vectorielle,,,,,,,,,,,,,,,,,,
vectogramme,,,,n.m.,Diagramme représentant les valeurs de phénomènes au moyen de vecteurs.,,,,,,,,,,,,,,,,,,,,,,,
